Date,Amount
2022-06-20 13:00:00,921.46
2022-06-20 17:00:00,1577.48
2022-06-20 19:00:00,907.52
2022-06-20 21:00:00,990.42
2022-06-21 00:00:00,1429.62
2022-06-21 02:00:00,909.9
2022-06-21 06:00:00,646.47
2022-06-21 11:00:00,874.83
2022-06-21 15:00:00,1411.24
2022-06-21 21:00:00,1021.26
2022-06-22 12:00:00,1579.2
2022-06-22 15:00:00,1221.38
2022-06-22 20:00:00,806.56
2022-06-23 00:00:00,1015.32
2022-06-23 04:00:00,744.03
2022-06-23 05:00:00,799.47
2022-06-23 08:00:00,2343.73
2022-06-23 13:00:00,1305.59
2022-06-23 16:00:00,1258.33
2022-06-23 18:00:00,813.05
2022-06-24 02:00:00,1470.88
2022-06-24 10:00:00,1329.82
2022-06-24 13:00:00,1564.49
2022-06-24 15:00:00,1549.93
2022-06-24 18:00:00,556.27
2022-06-25 01:00:00,667.05
2022-06-25 02:00:00,698.86
2022-06-25 03:00:00,716.82
2022-06-25 06:00:00,1097.04
2022-06-25 11:00:00,829.96
2022-06-25 19:00:00,1621.78
2022-06-25 20:00:00,1571.4
2022-06-26 02:00:00,998.06
2022-06-26 05:00:00,1586.6
2022-06-26 21:00:00,1446.44
2022-06-26 22:00:00,864.79
2022-06-27 04:00:00,397.24
2022-06-27 06:00:00,934.61
2022-06-27 08:00:00,806.61
2022-06-27 10:00:00,1061.95
2022-06-27 17:00:00,1026.77
2022-06-28 01:00:00,1018.91
2022-06-28 10:00:00,1157.11
2022-06-28 13:00:00,636.24
2022-06-28 14:00:00,1123.41
2022-06-28 21:00:00,868.12
2022-06-29 00:00:00,1059.99
2022-06-29 07:00:00,1287.22
2022-06-29 09:00:00,632.68
2022-06-29 10:00:00,915.61
2022-06-30 02:00:00,964.44
2022-06-30 16:00:00,845.72
2022-06-30 23:00:00,1269.95
2022-07-01 00:00:00,783.88
2022-07-01 01:00:00,833.38
2022-07-01 03:00:00,787.02
2022-07-02 04:00:00,1327.62
2022-07-02 07:00:00,852.27
2022-07-02 16:00:00,1138.01
2022-07-02 19:00:00,1592.71
2022-07-02 20:00:00,977.55
2022-07-02 23:00:00,1333.62
2022-07-03 01:00:00,1501.41
2022-07-03 05:00:00,1308.16
2022-07-03 08:00:00,994.96
2022-07-03 12:00:00,1192.63
2022-07-03 13:00:00,613.79
2022-07-03 21:00:00,765.99
2022-07-04 00:00:00,818.6
2022-07-04 02:00:00,1672.18
2022-07-04 05:00:00,756.22
2022-07-04 08:00:00,751.76
2022-07-04 22:00:00,686.82
2022-07-05 08:00:00,1167.94
2022-07-05 09:00:00,1042.79
2022-07-05 10:00:00,1326.03
2022-07-05 15:00:00,1201.38
2022-07-05 21:00:00,585.88
2022-07-06 05:00:00,757.82
2022-07-06 07:00:00,1409.6
2022-07-06 15:00:00,939.01
2022-07-06 20:00:00,1356.28
2022-07-07 01:00:00,955.1
2022-07-07 13:00:00,709.7
2022-07-07 16:00:00,909.02
2022-07-08 07:00:00,709.59
2022-07-08 08:00:00,830.33
2022-07-08 16:00:00,1060.28
2022-07-09 04:00:00,1153.48
2022-07-09 10:00:00,522.94
2022-07-09 11:00:00,994.79
2022-07-10 03:00:00,824.02
2022-07-10 04:00:00,805.48
2022-07-10 08:00:00,1039.81
2022-07-10 09:00:00,834.86
2022-07-10 19:00:00,1414.64
2022-07-10 20:00:00,1356.42
2022-07-11 12:00:00,1354.55
2022-07-11 21:00:00,851.53
2022-07-12 02:00:00,711.25
2022-07-12 10:00:00,1024.61
2022-07-13 07:00:00,954.9
2022-07-13 13:00:00,817.35
2022-07-13 21:00:00,647.28
2022-07-14 03:00:00,987.54
2022-07-14 11:00:00,878.78
2022-07-14 16:00:00,1206.5
2022-07-14 23:00:00,1199.53
2022-07-15 05:00:00,1330.24
2022-07-15 08:00:00,622.21
2022-07-15 09:00:00,1120.32
2022-07-15 19:00:00,781.76
2022-07-15 22:00:00,633.88
2022-07-16 00:00:00,871.42
2022-07-16 02:00:00,1320.61
2022-07-16 03:00:00,888.3
2022-07-16 11:00:00,1469.64
2022-07-16 16:00:00,1164.66
2022-07-16 20:00:00,881.77
2022-07-17 02:00:00,1348.01
2022-07-17 10:00:00,1133.62
2022-07-17 11:00:00,720.23
2022-07-17 12:00:00,1557.64
2022-07-17 16:00:00,1077.84
2022-07-17 17:00:00,1005.64
2022-07-17 21:00:00,743.34
2022-07-18 19:00:00,1353.86
2022-07-18 20:00:00,1155.18
2022-07-18 22:00:00,1188.77
2022-07-19 07:00:00,847.74
2022-07-19 09:00:00,1250.23
2022-07-19 12:00:00,1273.54
2022-07-19 17:00:00,799.37
2022-07-19 18:00:00,574.9
2022-07-20 10:00:00,1174.41
2022-07-20 13:00:00,528.0
2022-07-20 14:00:00,1045.6
2022-07-20 17:00:00,865.83
2022-07-20 21:00:00,1365.6
2022-07-21 08:00:00,882.15
2022-07-21 10:00:00,1332.18
2022-07-21 19:00:00,845.74
2022-07-21 20:00:00,1300.0
2022-07-22 03:00:00,1618.1
2022-07-22 11:00:00,679.59
2022-07-22 23:00:00,1087.61
2022-07-23 05:00:00,1824.63
2022-07-23 12:00:00,1019.98
2022-07-23 22:00:00,1018.54
2022-07-24 04:00:00,1236.55
2022-07-24 07:00:00,1012.32
2022-07-25 12:00:00,487.83
2022-07-25 16:00:00,1339.69
2022-07-26 06:00:00,399.12
2022-07-26 11:00:00,874.96
2022-07-26 13:00:00,1362.23
2022-07-26 22:00:00,893.04
2022-07-27 04:00:00,791.89
2022-07-27 05:00:00,1263.78
2022-07-27 09:00:00,744.67
2022-07-27 10:00:00,633.33
2022-07-27 13:00:00,1082.35
2022-07-27 14:00:00,945.12
2022-07-27 16:00:00,626.9
2022-07-27 17:00:00,1191.09
2022-07-27 22:00:00,1139.35
2022-07-28 09:00:00,892.07
2022-07-28 14:00:00,912.6
2022-07-28 21:00:00,1141.12
2022-07-29 02:00:00,1357.11
2022-07-29 03:00:00,915.16
2022-07-29 18:00:00,1196.41
2022-07-29 19:00:00,1169.56
2022-07-29 22:00:00,1263.79
2022-07-30 02:00:00,1011.79
2022-07-30 05:00:00,726.3
2022-07-30 07:00:00,861.25
2022-07-30 08:00:00,1102.86
2022-07-30 10:00:00,1545.54
2022-07-30 13:00:00,854.79
2022-07-31 04:00:00,1241.44
2022-07-31 06:00:00,901.58
2022-07-31 07:00:00,1033.14
2022-07-31 12:00:00,1454.62
2022-07-31 17:00:00,1229.29
2022-08-01 02:00:00,627.61
2022-08-01 06:00:00,828.26
2022-08-01 08:00:00,1376.87
2022-08-01 10:00:00,1042.56
2022-08-01 11:00:00,655.35
2022-08-01 12:00:00,754.31
2022-08-01 14:00:00,1211.05
2022-08-01 19:00:00,1298.32
2022-08-02 02:00:00,1005.36
2022-08-02 04:00:00,1742.59
2022-08-02 05:00:00,1247.25
2022-08-02 09:00:00,926.96
2022-08-02 16:00:00,755.29
2022-08-02 18:00:00,707.53
2022-08-02 23:00:00,1100.63
2022-08-03 02:00:00,853.37
2022-08-03 12:00:00,1502.12
2022-08-03 19:00:00,1439.89
2022-08-04 00:00:00,1189.92
2022-08-04 03:00:00,646.3
2022-08-04 05:00:00,798.33
2022-08-04 14:00:00,1376.7
2022-08-04 23:00:00,831.08
2022-08-05 03:00:00,1336.64
2022-08-05 07:00:00,1142.38
2022-08-05 11:00:00,1015.52
2022-08-05 14:00:00,789.15
2022-08-05 15:00:00,971.73
2022-08-06 02:00:00,1056.89
2022-08-06 03:00:00,1309.76
2022-08-06 07:00:00,734.28
2022-08-06 10:00:00,921.15
2022-08-06 11:00:00,1013.45
2022-08-06 13:00:00,1198.8
2022-08-06 17:00:00,727.46
2022-08-06 18:00:00,605.03
2022-08-06 19:00:00,1202.19
2022-08-07 20:00:00,544.62
2022-08-08 03:00:00,1385.49
2022-08-08 04:00:00,953.22
2022-08-08 06:00:00,535.74
2022-08-09 02:00:00,855.87
2022-08-09 04:00:00,1113.74
2022-08-09 06:00:00,840.19
2022-08-09 10:00:00,1006.01
2022-08-10 00:00:00,1222.02
2022-08-10 02:00:00,939.34
2022-08-10 08:00:00,718.88
2022-08-10 21:00:00,910.3
2022-08-11 03:00:00,1424.45
2022-08-11 04:00:00,1505.52
2022-08-11 09:00:00,394.02
2022-08-11 11:00:00,1327.31
2022-08-11 15:00:00,1075.04
2022-08-11 17:00:00,1277.19
2022-08-12 02:00:00,834.85
2022-08-12 05:00:00,469.52
2022-08-12 07:00:00,1175.35
2022-08-12 13:00:00,717.71
2022-08-13 01:00:00,583.51
2022-08-13 06:00:00,604.48
2022-08-13 08:00:00,1180.27
2022-08-13 15:00:00,1041.84
2022-08-13 17:00:00,1234.74
2022-08-13 18:00:00,1200.72
2022-08-14 05:00:00,873.72
2022-08-14 07:00:00,978.86
2022-08-14 18:00:00,846.57
2022-08-15 12:00:00,936.9
2022-08-15 13:00:00,709.82
2022-08-16 01:00:00,1117.15
2022-08-16 05:00:00,1322.54
2022-08-16 08:00:00,755.02
2022-08-16 12:00:00,1384.38
2022-08-16 16:00:00,1034.06
2022-08-16 18:00:00,1072.32
2022-08-17 00:00:00,490.17
2022-08-17 06:00:00,457.82
2022-08-17 11:00:00,1043.23
2022-08-17 13:00:00,1236.92
2022-08-18 00:00:00,798.59
2022-08-18 04:00:00,1501.03
2022-08-18 05:00:00,1220.48
2022-08-18 07:00:00,727.5
2022-08-18 08:00:00,1009.25
2022-08-18 09:00:00,1743.08
2022-08-18 12:00:00,627.23
2022-08-18 15:00:00,1158.48
2022-08-18 16:00:00,903.18
2022-08-18 17:00:00,1212.07
2022-08-18 18:00:00,1380.18
2022-08-18 20:00:00,884.13
2022-08-19 03:00:00,1335.67
2022-08-19 08:00:00,1666.36
2022-08-19 12:00:00,1019.88
2022-08-19 13:00:00,1235.47
2022-08-19 15:00:00,822.87
2022-08-20 01:00:00,1005.78
2022-08-20 05:00:00,947.0
2022-08-20 06:00:00,1239.08
2022-08-20 07:00:00,1361.4
2022-08-20 09:00:00,967.1
2022-08-20 10:00:00,1460.09
2022-08-20 17:00:00,1459.01
2022-08-20 20:00:00,1254.06
2022-08-21 02:00:00,845.19
2022-08-21 04:00:00,816.45
2022-08-21 16:00:00,756.29
2022-08-21 21:00:00,1284.75
2022-08-22 06:00:00,636.47
2022-08-22 09:00:00,1203.05
2022-08-22 18:00:00,675.67
2022-08-23 05:00:00,1247.06
2022-08-23 09:00:00,1005.17
2022-08-23 11:00:00,1400.09
2022-08-23 22:00:00,1342.44
2022-08-24 00:00:00,1430.52
2022-08-24 12:00:00,1438.25
2022-08-24 13:00:00,1043.09
2022-08-24 17:00:00,652.36
2022-08-24 23:00:00,684.24
2022-08-25 07:00:00,373.95
2022-08-25 09:00:00,674.9
2022-08-25 12:00:00,1020.65
2022-08-25 14:00:00,832.1
2022-08-25 19:00:00,945.96
2022-08-25 21:00:00,1147.81
2022-08-25 23:00:00,908.78
2022-08-26 17:00:00,663.45
2022-08-26 18:00:00,984.03
2022-08-26 23:00:00,730.45
2022-08-27 07:00:00,918.76
2022-08-27 08:00:00,1402.83
2022-08-27 17:00:00,918.85
2022-08-27 20:00:00,1531.29
2022-08-28 06:00:00,1429.49
2022-08-28 13:00:00,826.21
2022-08-28 18:00:00,666.66
2022-08-29 02:00:00,984.23
2022-08-29 03:00:00,1346.0
2022-08-29 04:00:00,852.94
2022-08-29 10:00:00,1272.43
2022-08-29 11:00:00,1362.53
2022-08-29 20:00:00,767.79
2022-08-30 03:00:00,797.18
2022-08-30 15:00:00,1213.8
2022-08-30 18:00:00,1045.55
2022-08-30 20:00:00,794.18
2022-08-31 06:00:00,894.35
2022-08-31 07:00:00,978.84
2022-08-31 08:00:00,530.54
2022-08-31 18:00:00,1229.69
2022-09-01 04:00:00,856.39
2022-09-01 09:00:00,164.89
2022-09-01 12:00:00,992.84
2022-09-01 21:00:00,777.53
2022-09-02 01:00:00,1506.65
2022-09-02 03:00:00,824.37
2022-09-02 07:00:00,670.71
2022-09-02 08:00:00,1152.38
2022-09-02 15:00:00,801.87
2022-09-02 19:00:00,766.16
2022-09-03 03:00:00,1152.85
2022-09-03 07:00:00,687.86
2022-09-04 04:00:00,562.82
2022-09-04 06:00:00,1517.8
2022-09-04 11:00:00,1173.85
2022-09-04 23:00:00,920.74
2022-09-05 00:00:00,998.96
2022-09-05 06:00:00,1151.76
2022-09-05 09:00:00,1292.0
2022-09-05 12:00:00,773.21
2022-09-06 02:00:00,1109.84
2022-09-06 11:00:00,847.99
2022-09-06 19:00:00,943.31
2022-09-06 23:00:00,1048.21
2022-09-07 03:00:00,998.0
2022-09-07 04:00:00,1220.67
2022-09-07 06:00:00,1146.13
2022-09-07 22:00:00,547.55
2022-09-08 03:00:00,592.65
2022-09-08 11:00:00,889.08
2022-09-08 14:00:00,1548.59
2022-09-09 00:00:00,744.52
2022-09-09 03:00:00,937.53
2022-09-09 05:00:00,839.1
2022-09-09 15:00:00,833.79
2022-09-10 01:00:00,1053.47
2022-09-10 19:00:00,1420.23
2022-09-10 21:00:00,1136.79
2022-09-11 00:00:00,758.94
2022-09-11 12:00:00,1825.97
2022-09-11 15:00:00,1023.57
2022-09-11 19:00:00,826.83
2022-09-11 23:00:00,1423.63
2022-09-12 12:00:00,859.28
2022-09-12 15:00:00,1498.87
2022-09-12 23:00:00,738.81
2022-09-13 08:00:00,1429.01
2022-09-13 13:00:00,1060.31
2022-09-13 16:00:00,1387.32
2022-09-13 17:00:00,1570.53
2022-09-13 18:00:00,660.22
2022-09-14 01:00:00,1382.73
2022-09-14 04:00:00,577.33
2022-09-14 21:00:00,685.84
2022-09-15 05:00:00,758.98
2022-09-15 11:00:00,1151.09
2022-09-16 03:00:00,1009.9
2022-09-16 10:00:00,949.86
2022-09-16 14:00:00,1043.87
2022-09-16 18:00:00,1177.39
2022-09-16 22:00:00,1200.47
2022-09-16 23:00:00,1328.25
2022-09-17 00:00:00,1546.01
2022-09-17 07:00:00,993.59
2022-09-17 08:00:00,843.67
2022-09-17 09:00:00,1184.06
2022-09-17 16:00:00,656.72
2022-09-17 18:00:00,796.39
2022-09-17 19:00:00,1299.81
2022-09-17 21:00:00,962.76
2022-09-18 01:00:00,637.54
2022-09-18 05:00:00,553.06
2022-09-18 08:00:00,1014.62
2022-09-18 12:00:00,1342.57
2022-09-18 13:00:00,1338.56
2022-09-19 03:00:00,1033.26
2022-09-19 07:00:00,1602.67
2022-09-19 11:00:00,968.55
2022-09-19 15:00:00,958.43
2022-09-19 16:00:00,229.77
2022-09-19 17:00:00,865.79
2022-09-19 21:00:00,1255.6
2022-09-19 23:00:00,1469.19
2022-09-20 01:00:00,750.93
2022-09-20 02:00:00,1138.68
2022-09-20 05:00:00,1314.06
2022-09-20 18:00:00,1003.36
2022-09-20 19:00:00,315.02
2022-09-21 04:00:00,1074.19
2022-09-21 20:00:00,1228.43
2022-09-22 04:00:00,715.77
2022-09-22 10:00:00,923.75
2022-09-22 14:00:00,653.35
2022-09-22 16:00:00,228.96
2022-09-22 18:00:00,1308.1
2022-09-22 19:00:00,998.88
2022-09-22 21:00:00,1479.3
2022-09-23 06:00:00,1257.2
2022-09-23 19:00:00,893.74
2022-09-24 00:00:00,975.05
2022-09-24 04:00:00,1169.85
2022-09-24 06:00:00,1290.07
2022-09-24 08:00:00,1096.8
2022-09-24 16:00:00,1331.68
2022-09-24 20:00:00,911.0
2022-09-25 09:00:00,700.86
2022-09-25 11:00:00,980.56
2022-09-25 16:00:00,1061.56
2022-09-25 17:00:00,639.54
2022-09-26 01:00:00,598.98
2022-09-26 02:00:00,1134.22
2022-09-26 06:00:00,878.09
2022-09-26 08:00:00,950.25
2022-09-26 21:00:00,892.09
2022-09-26 23:00:00,1456.18
2022-09-27 04:00:00,1378.53
2022-09-27 07:00:00,628.79
2022-09-27 10:00:00,840.16
2022-09-27 22:00:00,1255.0
2022-09-28 00:00:00,1180.58
2022-09-28 01:00:00,987.56
2022-09-28 02:00:00,658.72
2022-09-28 03:00:00,795.24
2022-09-28 04:00:00,844.97
2022-09-28 11:00:00,1083.1
2022-09-28 12:00:00,1511.12
2022-09-28 14:00:00,793.94
2022-09-28 18:00:00,692.19
2022-09-28 21:00:00,967.42
2022-09-28 23:00:00,1309.52
2022-09-29 00:00:00,565.94
2022-09-29 04:00:00,1436.09
2022-09-29 06:00:00,948.39
2022-09-29 13:00:00,779.7
2022-09-29 14:00:00,519.94
2022-09-29 18:00:00,1211.96
2022-09-29 20:00:00,948.65
2022-09-30 00:00:00,1051.21
2022-09-30 01:00:00,729.76
2022-09-30 06:00:00,904.27
2022-09-30 08:00:00,854.03
2022-09-30 10:00:00,969.82
2022-09-30 17:00:00,799.13
2022-09-30 21:00:00,539.75
2022-09-30 22:00:00,1818.55
2022-09-30 23:00:00,590.98
2022-10-01 00:00:00,1054.44
2022-10-01 05:00:00,468.39
2022-10-02 00:00:00,400.89
2022-10-02 23:00:00,1029.35
2022-10-03 02:00:00,1052.31
2022-10-03 04:00:00,1378.45
2022-10-03 07:00:00,1119.86
2022-10-03 12:00:00,955.06
2022-10-03 20:00:00,715.12
2022-10-04 01:00:00,1449.7
2022-10-04 04:00:00,1278.66
2022-10-04 07:00:00,626.1
2022-10-04 09:00:00,1011.39
2022-10-05 00:00:00,1043.22
2022-10-05 01:00:00,896.3
2022-10-05 02:00:00,1231.56
2022-10-05 09:00:00,1249.52
2022-10-05 12:00:00,942.85
2022-10-05 14:00:00,915.74
2022-10-05 19:00:00,1449.69
2022-10-06 00:00:00,1279.85
2022-10-06 02:00:00,1021.71
2022-10-06 05:00:00,511.24
2022-10-06 10:00:00,1103.2
2022-10-06 16:00:00,1209.43
2022-10-06 17:00:00,173.64
2022-10-06 20:00:00,1075.56
2022-10-07 04:00:00,874.99
2022-10-07 07:00:00,933.74
2022-10-07 16:00:00,727.79
2022-10-07 19:00:00,955.54
2022-10-07 21:00:00,1417.6
2022-10-08 00:00:00,866.08
2022-10-08 05:00:00,1289.67
2022-10-08 06:00:00,758.1
2022-10-08 10:00:00,1227.63
2022-10-08 15:00:00,1000.5
2022-10-08 21:00:00,1105.61
2022-10-09 01:00:00,1002.15
2022-10-09 06:00:00,1192.49
2022-10-09 09:00:00,229.72
2022-10-09 12:00:00,574.05
2022-10-09 16:00:00,1125.12
2022-10-10 01:00:00,386.94
2022-10-10 02:00:00,840.83
2022-10-10 10:00:00,983.7
2022-10-10 11:00:00,751.56
2022-10-10 13:00:00,792.53
2022-10-11 06:00:00,1081.47
2022-10-11 22:00:00,1302.79
2022-10-12 08:00:00,712.47
2022-10-12 10:00:00,827.48
2022-10-12 14:00:00,780.62
2022-10-12 20:00:00,273.59
2022-10-12 23:00:00,1042.51
2022-10-13 07:00:00,1280.42
2022-10-14 01:00:00,1304.99
2022-10-14 06:00:00,738.77
2022-10-14 07:00:00,624.49
2022-10-14 08:00:00,1006.48
2022-10-14 10:00:00,1248.78
2022-10-14 15:00:00,1046.46
2022-10-14 19:00:00,1086.79
2022-10-14 23:00:00,1342.55
2022-10-15 00:00:00,778.26
2022-10-15 03:00:00,934.01
2022-10-15 04:00:00,1490.38
2022-10-15 08:00:00,940.96
2022-10-15 11:00:00,619.8
2022-10-15 16:00:00,799.19
2022-10-15 18:00:00,718.55
2022-10-15 21:00:00,1107.15
2022-10-16 00:00:00,731.22
2022-10-16 01:00:00,1081.31
2022-10-16 02:00:00,779.18
2022-10-16 04:00:00,362.99
2022-10-16 07:00:00,1091.99
2022-10-16 08:00:00,1044.54
2022-10-16 09:00:00,1155.33
2022-10-16 13:00:00,798.1
2022-10-16 22:00:00,766.14
2022-10-17 08:00:00,1120.44
2022-10-17 10:00:00,1455.71
2022-10-17 14:00:00,1003.35
2022-10-17 16:00:00,1127.38
2022-10-18 04:00:00,903.52
2022-10-18 05:00:00,536.91
2022-10-18 14:00:00,1290.23
2022-10-18 17:00:00,1272.52
2022-10-18 18:00:00,1213.23
2022-10-19 17:00:00,945.42
2022-10-19 19:00:00,1179.12
2022-10-19 23:00:00,1268.13
2022-10-20 04:00:00,1486.05
2022-10-20 22:00:00,1296.56
2022-10-21 01:00:00,1019.15
2022-10-21 14:00:00,607.52
2022-10-21 15:00:00,1046.7
2022-10-22 15:00:00,1076.97
2022-10-22 16:00:00,1212.71
2022-10-23 05:00:00,1406.17
2022-10-23 15:00:00,971.45
2022-10-23 20:00:00,1630.3
2022-10-24 00:00:00,472.21
2022-10-24 03:00:00,1125.8
2022-10-24 05:00:00,760.44
2022-10-24 13:00:00,427.83
2022-10-25 03:00:00,939.47
2022-10-25 04:00:00,562.85
2022-10-25 08:00:00,951.57
2022-10-25 11:00:00,1010.43
2022-10-26 20:00:00,1335.56
2022-10-26 22:00:00,547.72
2022-10-26 23:00:00,1272.53
2022-10-27 02:00:00,1029.42
2022-10-27 09:00:00,1308.65
2022-10-27 15:00:00,870.47
2022-10-28 01:00:00,600.33
2022-10-28 04:00:00,634.75
2022-10-28 09:00:00,612.46
2022-10-28 12:00:00,1143.34
2022-10-28 16:00:00,1443.08
2022-10-28 17:00:00,830.51
2022-10-28 20:00:00,1188.74
2022-10-28 21:00:00,542.97
2022-10-28 23:00:00,1054.1
2022-10-29 04:00:00,1200.57
2022-10-29 17:00:00,565.56
2022-10-29 23:00:00,938.83
2022-10-30 10:00:00,1214.78
2022-10-30 19:00:00,119.87
2022-10-30 20:00:00,1400.64
2022-10-31 05:00:00,1106.1
2022-10-31 14:00:00,1215.02
2022-10-31 18:00:00,876.18
2022-10-31 21:00:00,483.18
2022-10-31 22:00:00,1160.22
2022-11-01 02:00:00,975.22
2022-11-01 06:00:00,1009.63
2022-11-01 07:00:00,1326.28
2022-11-01 08:00:00,1228.62
2022-11-01 10:00:00,1576.37
2022-11-01 19:00:00,1046.16
2022-11-02 10:00:00,792.64
2022-11-02 17:00:00,943.47
2022-11-02 21:00:00,1124.7
2022-11-03 02:00:00,1304.76
2022-11-03 04:00:00,559.89
2022-11-03 12:00:00,1002.56
2022-11-03 19:00:00,1482.86
2022-11-04 08:00:00,927.94
2022-11-05 05:00:00,1279.3
2022-11-05 14:00:00,1147.94
2022-11-06 11:00:00,1286.76
2022-11-06 22:00:00,757.07
2022-11-06 23:00:00,758.38
2022-11-07 09:00:00,1006.08
2022-11-07 16:00:00,540.33
2022-11-08 02:00:00,919.08
2022-11-08 03:00:00,1075.86
2022-11-08 04:00:00,1535.39
2022-11-08 05:00:00,1120.82
2022-11-08 10:00:00,1187.57
2022-11-08 13:00:00,1349.34
2022-11-08 17:00:00,710.6
2022-11-08 18:00:00,950.48
2022-11-09 11:00:00,1727.62
2022-11-09 12:00:00,976.26
2022-11-09 14:00:00,1334.93
2022-11-09 15:00:00,1289.12
2022-11-09 17:00:00,556.57
2022-11-10 03:00:00,1093.14
2022-11-10 04:00:00,1044.02
2022-11-10 13:00:00,1098.99
2022-11-10 22:00:00,773.77
2022-11-11 00:00:00,664.92
2022-11-11 06:00:00,857.2
2022-11-11 11:00:00,970.66
2022-11-11 16:00:00,1355.5
2022-11-11 17:00:00,1545.19
2022-11-11 19:00:00,1418.98
2022-11-12 03:00:00,1258.06
2022-11-12 07:00:00,698.7
2022-11-12 11:00:00,877.33
2022-11-12 13:00:00,1062.98
2022-11-12 21:00:00,810.27
2022-11-13 00:00:00,1173.16
2022-11-13 02:00:00,1216.15
2022-11-13 05:00:00,1160.89
2022-11-13 07:00:00,1307.54
2022-11-13 16:00:00,728.62
2022-11-13 18:00:00,1279.85
2022-11-13 22:00:00,791.31
2022-11-14 01:00:00,717.72
2022-11-14 19:00:00,1159.63
2022-11-14 20:00:00,1364.76
2022-11-15 07:00:00,1146.4
2022-11-15 15:00:00,1006.24
2022-11-15 18:00:00,1093.05
2022-11-15 23:00:00,1040.93
2022-11-16 02:00:00,662.21
2022-11-16 11:00:00,627.21
2022-11-16 12:00:00,976.35
2022-11-16 15:00:00,1023.96
2022-11-16 16:00:00,1003.4
2022-11-16 20:00:00,1202.83
2022-11-17 02:00:00,935.36
2022-11-17 11:00:00,1168.89
2022-11-17 23:00:00,956.62
2022-11-18 02:00:00,1547.01
2022-11-18 08:00:00,1024.21
2022-11-18 17:00:00,1702.22
2022-11-19 01:00:00,1105.6
2022-11-19 03:00:00,935.9
2022-11-19 04:00:00,730.17
2022-11-19 05:00:00,567.13
2022-11-19 15:00:00,702.57
2022-11-19 17:00:00,736.12
2022-11-19 19:00:00,1118.45
2022-11-19 23:00:00,842.15
2022-11-20 03:00:00,1056.08
2022-11-20 05:00:00,1384.59
2022-11-20 07:00:00,973.66
2022-11-20 08:00:00,1623.75
2022-11-20 16:00:00,647.26
2022-11-21 03:00:00,954.82
2022-11-21 04:00:00,838.21
2022-11-21 06:00:00,1280.95
2022-11-21 08:00:00,328.06
2022-11-21 10:00:00,567.07
2022-11-21 18:00:00,967.8
2022-11-21 23:00:00,1465.41
2022-11-22 00:00:00,1067.75
2022-11-22 01:00:00,594.54
2022-11-22 06:00:00,640.85
2022-11-22 08:00:00,1501.9
2022-11-22 11:00:00,813.66
2022-11-22 19:00:00,717.11
2022-11-22 21:00:00,1443.21
2022-11-23 02:00:00,1303.33
2022-11-23 03:00:00,1382.22
2022-11-23 10:00:00,714.99
2022-11-23 15:00:00,542.47
2022-11-23 16:00:00,1039.95
2022-11-23 17:00:00,1100.54
2022-11-23 18:00:00,1109.38
2022-11-24 02:00:00,1443.46
2022-11-24 10:00:00,479.87
2022-11-24 13:00:00,1257.91
2022-11-24 22:00:00,671.01
2022-11-25 05:00:00,1256.72
2022-11-25 08:00:00,857.51
2022-11-25 10:00:00,755.81
2022-11-25 13:00:00,817.03
2022-11-25 16:00:00,566.32
2022-11-25 17:00:00,1012.13
2022-11-25 19:00:00,768.2
2022-11-26 02:00:00,1235.89
2022-11-26 05:00:00,1192.02
2022-11-26 11:00:00,1506.45
2022-11-26 12:00:00,1109.9
2022-11-26 15:00:00,1156.2
2022-11-26 20:00:00,1420.03
2022-11-26 21:00:00,811.7
2022-11-27 02:00:00,553.52
2022-11-27 03:00:00,1060.03
2022-11-27 04:00:00,573.21
2022-11-27 12:00:00,1736.18
2022-11-27 16:00:00,1436.65
2022-11-28 02:00:00,1649.19
2022-11-28 04:00:00,1018.73
2022-11-28 11:00:00,1165.17
2022-11-28 20:00:00,862.16
2022-11-29 06:00:00,1264.88
2022-11-29 18:00:00,635.34
2022-11-30 05:00:00,237.07
2022-11-30 06:00:00,762.79
2022-11-30 21:00:00,563.36
2022-12-01 02:00:00,1443.38
2022-12-01 03:00:00,1544.7
2022-12-01 04:00:00,579.12
2022-12-01 07:00:00,1387.51
2022-12-01 09:00:00,1285.42
2022-12-01 12:00:00,529.07
2022-12-01 14:00:00,882.92
2022-12-01 18:00:00,825.95
2022-12-02 02:00:00,1224.4
2022-12-02 09:00:00,631.37
2022-12-02 14:00:00,970.34
2022-12-02 18:00:00,794.22
2022-12-02 19:00:00,1142.0
2022-12-03 00:00:00,934.96
2022-12-03 05:00:00,839.43
2022-12-03 10:00:00,936.01
2022-12-03 15:00:00,1610.81
2022-12-03 18:00:00,874.93
2022-12-04 03:00:00,687.7
2022-12-04 11:00:00,1175.03
2022-12-04 12:00:00,956.94
2022-12-04 17:00:00,575.43
2022-12-05 02:00:00,1669.45
2022-12-05 07:00:00,894.26
2022-12-05 15:00:00,886.64
2022-12-05 20:00:00,1047.95
2022-12-06 01:00:00,1519.04
2022-12-06 05:00:00,496.08
2022-12-06 09:00:00,1082.8
2022-12-06 10:00:00,1626.18
2022-12-06 11:00:00,1038.62
2022-12-06 13:00:00,629.4
2022-12-06 15:00:00,814.48
2022-12-06 20:00:00,1062.06
2022-12-06 21:00:00,1399.24
2022-12-07 01:00:00,898.2
2022-12-07 10:00:00,1248.0
2022-12-07 18:00:00,569.39
